odiNumber,model_clean,query_year,complaint_date,is_crash,is_fire,injuries,deaths,component
11668094,Model 3,2021,2025-06-20,False,False,0,0,SEATS
11665526,Model 3,2021,2025-06-07,False,False,0,0,SERVICE BRAKES
11663381,Model 3,2021,2025-05-28,True,False,0,0,ELECTRICAL SYSTEM
11663381,Model 3,2021,2025-05-28,True,False,0,0,VEHICLE SPEED CONTROL
11657017,Model 3,2021,2025-04-27,False,False,0,0,POWER TRAIN
11657017,Model 3,2021,2025-04-27,False,False,0,0,ELECTRICAL SYSTEM
11656199,Model 3,2021,2025-04-22,False,False,0,0,LATCHES/LOCKS/LINKAGES
11655429,Model 3,2021,2025-04-18,True,False,0,0,POWER TRAIN
11653607,Model 3,2021,2025-04-09,False,False,0,0,ELECTRICAL SYSTEM
11653607,Model 3,2021,2025-04-09,False,False,0,0,UNKNOWN OR OTHER
11652928,Model 3,2021,2025-04-05,False,False,0,0,VISIBILITY
11646236,Model 3,2021,2025-03-04,False,False,0,0,SUSPENSION
11645788,Model 3,2021,2025-03-02,False,False,0,0,VISIBILITY/WIPER
11638685,Model 3,2021,2025-01-27,False,False,0,0,LATCHES/LOCKS/LINKAGES
11635926,Model 3,2021,2025-01-14,False,False,0,0,FORWARD COLLISION AVOIDANCE
11634962,Model 3,2021,2025-01-08,False,False,0,0,UNKNOWN OR OTHER
11634962,Model 3,2021,2025-01-08,False,False,0,0,FORWARD COLLISION AVOIDANCE
11634087,Model 3,2021,2025-01-04,False,False,0,0,UNKNOWN OR OTHER
11633279,Model 3,2021,2024-12-30,False,False,0,0,SUSPENSION
11628595,Model 3,2021,2024-12-03,True,False,1,0,STEERING
11628595,Model 3,2021,2024-12-03,True,False,1,0,ELECTRICAL SYSTEM
11628595,Model 3,2021,2024-12-03,True,False,1,0,SERVICE BRAKES
11628144,Model 3,2021,2024-12-01,False,False,0,0,VEHICLE SPEED CONTROL
11628144,Model 3,2021,2024-12-01,False,False,0,0,SERVICE BRAKES
11628144,Model 3,2021,2024-12-01,False,False,0,0,FORWARD COLLISION AVOIDANCE
11627119,Model 3,2021,2024-11-24,False,False,0,0,UNKNOWN OR OTHER
11626911,Model 3,2021,2024-11-22,False,False,0,0,SEAT BELTS
11626097,Model 3,2021,2024-11-19,False,False,0,0,STRUCTURE
11621879,Model 3,2021,2024-10-25,False,False,0,0,VEHICLE SPEED CONTROL
11621879,Model 3,2021,2024-10-25,False,False,0,0,FORWARD COLLISION AVOIDANCE
11621879,Model 3,2021,2024-10-25,False,False,0,0,LANE DEPARTURE
11620649,Model 3,2021,2024-10-18,False,False,0,0,VEHICLE SPEED CONTROL
11620649,Model 3,2021,2024-10-18,False,False,0,0,ELECTRICAL SYSTEM
11620683,Model 3,2021,2024-10-18,True,False,1,0,STEERING
11620683,Model 3,2021,2024-10-18,True,False,1,0,LANE DEPARTURE
11617973,Model 3,2021,2024-10-03,False,False,0,0,ELECTRICAL SYSTEM
11617973,Model 3,2021,2024-10-03,False,False,0,0,LATCHES/LOCKS/LINKAGES
11617402,Model 3,2021,2024-10-01,False,False,0,0,STEERING
11617402,Model 3,2021,2024-10-01,False,False,0,0,SUSPENSION
11617402,Model 3,2021,2024-10-01,False,False,0,0,WHEELS
11614468,Model 3,2021,2024-09-13,False,False,0,0,ELECTRICAL SYSTEM
11614468,Model 3,2021,2024-09-13,False,False,0,0,LATCHES/LOCKS/LINKAGES
11613608,Model 3,2021,2024-09-09,False,False,0,0,AIR BAGS
11613608,Model 3,2021,2024-09-09,False,False,0,0,UNKNOWN OR OTHER
11613610,Model 3,2021,2024-09-09,False,False,0,0,AIR BAGS
11612862,Model 3,2021,2024-09-05,False,False,0,0,BACK OVER PREVENTION
11612862,Model 3,2021,2024-09-05,False,False,0,0,FORWARD COLLISION AVOIDANCE
11612587,Model 3,2021,2024-09-04,False,False,0,0,STEERING
11612587,Model 3,2021,2024-09-04,False,False,0,0,LANE DEPARTURE
11609726,Model 3,2021,2024-08-20,False,False,0,0,ELECTRICAL SYSTEM
11609726,Model 3,2021,2024-08-20,False,False,0,0,UNKNOWN OR OTHER
11609092,Model 3,2021,2024-08-17,False,False,0,0,SUSPENSION
11608657,Model 3,2021,2024-08-15,True,False,0,0,SUSPENSION
11607851,Model 3,2021,2024-08-11,False,False,0,0,SEAT BELTS
11607677,Model 3,2021,2024-08-10,False,False,0,0,UNKNOWN OR OTHER
11607677,Model 3,2021,2024-08-10,False,False,0,0,FORWARD COLLISION AVOIDANCE
11607429,Model 3,2021,2024-08-09,True,False,0,0,AIR BAGS
11607565,Model 3,2021,2024-08-09,False,False,0,0,SUSPENSION
11604259,Model 3,2021,2024-07-24,False,False,0,0,FORWARD COLLISION AVOIDANCE
11601211,Model 3,2021,2024-07-11,False,False,0,0,UNKNOWN OR OTHER
11598091,Model 3,2021,2024-07-01,False,False,0,0,AIR BAGS
11598091,Model 3,2021,2024-07-01,False,False,0,0,SEAT BELTS
11598091,Model 3,2021,2024-07-01,False,False,0,0,SEATS
11595575,Model 3,2021,2024-06-20,False,False,0,0,VEHICLE SPEED CONTROL
11595575,Model 3,2021,2024-06-20,False,False,0,0,FORWARD COLLISION AVOIDANCE
11592876,Model 3,2021,2024-06-06,True,False,0,0,POWER TRAIN
11592876,Model 3,2021,2024-06-06,True,False,0,0,ELECTRICAL SYSTEM
11592876,Model 3,2021,2024-06-06,True,False,0,0,VEHICLE SPEED CONTROL
11591417,Model 3,2021,2024-05-29,False,False,0,0,ELECTRICAL SYSTEM
11586244,Model 3,2021,2024-05-01,False,False,0,0,SERVICE BRAKES
11586244,Model 3,2021,2024-05-01,False,False,0,0,VISIBILITY/WIPER
11586244,Model 3,2021,2024-05-01,False,False,0,0,FORWARD COLLISION AVOIDANCE
11585722,Model 3,2021,2024-04-29,False,False,0,0,UNKNOWN OR OTHER
11585174,Model 3,2021,2024-04-25,True,False,1,0,STEERING
11584446,Model 3,2021,2024-04-22,False,False,0,0,FORWARD COLLISION AVOIDANCE
11583618,Model 3,2021,2024-04-17,False,False,0,0,ELECTRICAL SYSTEM
11582925,Model 3,2021,2024-04-14,False,False,0,0,FORWARD COLLISION AVOIDANCE
11582795,Model 3,2021,2024-04-13,False,False,0,0,VEHICLE SPEED CONTROL
11582795,Model 3,2021,2024-04-13,False,False,0,0,FORWARD COLLISION AVOIDANCE
11581833,Model 3,2021,2024-04-09,False,False,0,0,UNKNOWN OR OTHER
11581833,Model 3,2021,2024-04-09,False,False,0,0,FORWARD COLLISION AVOIDANCE
11581476,Model 3,2021,2024-04-06,False,False,0,0,ELECTRICAL SYSTEM
11581476,Model 3,2021,2024-04-06,False,False,0,0,FORWARD COLLISION AVOIDANCE
11581524,Model 3,2021,2024-04-06,False,False,0,0,VEHICLE SPEED CONTROL
11581335,Model 3,2021,2024-04-05,True,False,0,0,STRUCTURE
11581335,Model 3,2021,2024-04-05,True,False,0,0,SERVICE BRAKES
11581250,Model 3,2021,2024-04-04,False,False,0,0,UNKNOWN OR OTHER
11581250,Model 3,2021,2024-04-04,False,False,0,0,FORWARD COLLISION AVOIDANCE
11581256,Model 3,2021,2024-04-04,False,False,0,0,STRUCTURE
11581258,Model 3,2021,2024-04-04,False,False,0,0,FORWARD COLLISION AVOIDANCE
11581258,Model 3,2021,2024-04-04,False,False,0,0,LANE DEPARTURE
11581038,Model 3,2021,2024-04-03,False,False,0,0,FORWARD COLLISION AVOIDANCE
11581044,Model 3,2021,2024-04-03,False,False,0,0,FORWARD COLLISION AVOIDANCE
11578677,Model 3,2021,2024-03-21,False,False,0,0,FORWARD COLLISION AVOIDANCE
11576482,Model 3,2021,2024-03-10,False,False,0,0,VEHICLE SPEED CONTROL
11576482,Model 3,2021,2024-03-10,False,False,0,0,SERVICE BRAKES
11576482,Model 3,2021,2024-03-10,False,False,0,0,FORWARD COLLISION AVOIDANCE
11576288,Model 3,2021,2024-03-08,False,False,0,0,FORWARD COLLISION AVOIDANCE
11575945,Model 3,2021,2024-03-07,False,False,1,0,ELECTRICAL SYSTEM
11575945,Model 3,2021,2024-03-07,False,False,1,0,SEAT BELTS
11575945,Model 3,2021,2024-03-07,False,False,1,0,UNKNOWN OR OTHER
11574681,Model 3,2021,2024-02-29,False,False,0,0,VISIBILITY/WIPER
11574331,Model 3,2021,2024-02-27,False,False,0,0,ELECTRICAL SYSTEM
11574331,Model 3,2021,2024-02-27,False,False,0,0,VEHICLE SPEED CONTROL
11574331,Model 3,2021,2024-02-27,False,False,0,0,FORWARD COLLISION AVOIDANCE
11572649,Model 3,2021,2024-02-18,True,False,0,0,UNKNOWN OR OTHER
11572553,Model 3,2021,2024-02-17,False,False,0,0,VISIBILITY/WIPER
11572238,Model 3,2021,2024-02-15,True,True,0,1,STEERING
11572238,Model 3,2021,2024-02-15,True,True,0,1,SUSPENSION
11571790,Model 3,2021,2024-02-14,False,False,0,0,SERVICE BRAKES
11571790,Model 3,2021,2024-02-14,False,False,0,0,LANE DEPARTURE
11571790,Model 3,2021,2024-02-14,False,False,0,0,FORWARD COLLISION AVOIDANCE
11571547,Model 3,2021,2024-02-12,False,False,0,0,FORWARD COLLISION AVOIDANCE
11570164,Model 3,2021,2024-02-05,False,False,0,0,VISIBILITY/WIPER
11569419,Model 3,2021,2024-02-02,False,False,0,0,UNKNOWN OR OTHER
11569419,Model 3,2021,2024-02-02,False,False,0,0,FORWARD COLLISION AVOIDANCE
11569343,Model 3,2021,2024-02-01,False,False,0,0,UNKNOWN OR OTHER
11569343,Model 3,2021,2024-02-01,False,False,0,0,FORWARD COLLISION AVOIDANCE
11568838,Model 3,2021,2024-01-30,False,False,0,0,UNKNOWN OR OTHER
11568903,Model 3,2021,2024-01-30,False,False,0,0,UNKNOWN OR OTHER
11568903,Model 3,2021,2024-01-30,False,False,0,0,BACK OVER PREVENTION
11568520,Model 3,2021,2024-01-29,False,False,0,0,UNKNOWN OR OTHER
11568375,Model 3,2021,2024-01-28,False,False,0,0,VISIBILITY/WIPER
11568375,Model 3,2021,2024-01-28,False,False,0,0,FORWARD COLLISION AVOIDANCE
11567452,Model 3,2021,2024-01-24,False,False,0,0,FORWARD COLLISION AVOIDANCE
11566447,Model 3,2021,2024-01-19,False,False,0,0,UNKNOWN OR OTHER
11566447,Model 3,2021,2024-01-19,False,False,0,0,VISIBILITY/WIPER
11566451,Model 3,2021,2024-01-19,False,False,0,0,UNKNOWN OR OTHER
11564709,Model 3,2021,2024-01-10,False,False,0,0,SEATS
11564709,Model 3,2021,2024-01-10,False,False,0,0,UNKNOWN OR OTHER
11564349,Model 3,2021,2024-01-09,False,False,0,0,WHEELS
11564349,Model 3,2021,2024-01-09,False,False,0,0,BACK OVER PREVENTION
11564375,Model 3,2021,2024-01-09,False,False,0,0,UNKNOWN OR OTHER
11563831,Model 3,2021,2024-01-05,False,False,0,0,FORWARD COLLISION AVOIDANCE
11563651,Model 3,2021,2024-01-04,False,False,0,0,UNKNOWN OR OTHER
11563651,Model 3,2021,2024-01-04,False,False,0,0,FORWARD COLLISION AVOIDANCE
11563214,Model 3,2021,2024-01-03,False,False,0,0,UNKNOWN OR OTHER
11563214,Model 3,2021,2024-01-03,False,False,0,0,LANE DEPARTURE
11563336,Model 3,2021,2024-01-03,False,False,0,0,FORWARD COLLISION AVOIDANCE
11563098,Model 3,2021,2024-01-02,False,False,1,0,FORWARD COLLISION AVOIDANCE
11562820,Model 3,2021,2023-12-31,False,False,0,0,FORWARD COLLISION AVOIDANCE
11561025,Model 3,2021,2023-12-20,False,False,0,0,UNKNOWN OR OTHER
11560173,Model 3,2021,2023-12-14,True,False,2,0,VEHICLE SPEED CONTROL
11559885,Model 3,2021,2023-12-13,False,False,0,0,POWER TRAIN
11559885,Model 3,2021,2023-12-13,False,False,0,0,ELECTRICAL SYSTEM
11559885,Model 3,2021,2023-12-13,False,False,0,0,FUEL/PROPULSION SYSTEM
11556904,Model 3,2021,2023-11-27,False,True,0,0,ELECTRICAL SYSTEM
11556190,Model 3,2021,2023-11-21,True,False,0,0,VEHICLE SPEED CONTROL
11556190,Model 3,2021,2023-11-21,True,False,0,0,SERVICE BRAKES
11555971,Model 3,2021,2023-11-20,False,False,0,0,FORWARD COLLISION AVOIDANCE
11553755,Model 3,2021,2023-11-06,False,False,0,0,ELECTRICAL SYSTEM
11553755,Model 3,2021,2023-11-06,False,False,0,0,FUEL/PROPULSION SYSTEM
11553516,Model 3,2021,2023-11-03,False,False,0,0,UNKNOWN OR OTHER
11551609,Model 3,2021,2023-10-24,False,False,0,0,POWER TRAIN
11549464,Model 3,2021,2023-10-11,False,False,0,0,ELECTRICAL SYSTEM
11549464,Model 3,2021,2023-10-11,False,False,0,0,ENGINE
11548797,Model 3,2021,2023-10-07,False,False,0,0,UNKNOWN OR OTHER
11548797,Model 3,2021,2023-10-07,False,False,0,0,FORWARD COLLISION AVOIDANCE
11548797,Model 3,2021,2023-10-07,False,False,0,0,LANE DEPARTURE
11546093,Model 3,2021,2023-09-22,False,False,0,0,SEAT BELTS
